anio,carrera_grupo,carrera_titulo_nivel,Modalidad,estudiantes_total,estudiantes_varones,estudiantes_mujeres,nuevos_inscriptos_total,nuevos_inscriptos_varones,nuevos_inscriptos_mujeres,egresados_total,egresados_varones,egresados_mujeres,estudiantes_mujeres_pct,inscripciones_mujeres_pct,estudiantes_hombres_pct
2016,Educacion,Grado,Distancia,16309.0,2703.0,13606.0,6693.0,1219.0,5474.0,985.0,121.0,864.0,1.8863163732150283,2.2647910633016135,0.3747400526826563
2016,Educacion,Grado,Presencial,118569.0,30626.0,87943.0,33357.0,9213.0,24144.0,7096.0,1687.0,5409.0,39.08577777777778,27.436363636363637,13.611555555555556
2016,Educacion,Posgrado,Distancia,4356.0,837.0,3519.0,1282.0,261.0,1021.0,1083.0,180.0,903.0,0.7240740740740741,0.6132132132132132,0.17222222222222222
2016,Educacion,Posgrado,Presencial,11324.0,3359.0,7965.0,2730.0,838.0,1892.0,533.0,151.0,382.0,0.12292046050804037,0.1442842980248608,0.0518380196919658
2016,Educacion,Pregrado,Distancia,336.0,107.0,229.0,0.0,0.0,0.0,18.0,6.0,12.0,0.19179229480737017,0.0,0.08961474036850921
2016,Educacion,Pregrado,Presencial,4354.0,912.0,3442.0,1451.0,371.0,1080.0,606.0,152.0,454.0,0.22246639089968975,0.30927835051546393,0.05894519131334023
2016,Exactas,Grado,Distancia,111.0,33.0,78.0,49.0,14.0,35.0,13.0,6.0,7.0,0.05227882037533512,0.03611971104231166,0.022117962466487937
2016,Exactas,Grado,Presencial,19781.0,10103.0,9678.0,4808.0,2349.0,2459.0,729.0,384.0,345.0,5.418812989921612,4.7471042471042475,5.656774916013438
2016,Exactas,Posgrado,Presencial,3615.0,1736.0,1879.0,618.0,317.0,301.0,379.0,174.0,205.0,0.48315762406788376,0.17034521788341822,0.44638724607868346
2016,Exactas,Pregrado,Presencial,3007.0,983.0,2024.0,1219.0,395.0,824.0,482.0,178.0,304.0,0.13532125426221836,0.21458333333333332,0.06572173564217423
2016,"Hoteleria, Gastronomia y Turismo",Grado,Distancia,2006.0,594.0,1412.0,615.0,214.0,401.0,58.0,13.0,45.0,12.172413793103448,11.13888888888889,5.120689655172414
2016,"Hoteleria, Gastronomia y Turismo",Grado,Presencial,18950.0,6016.0,12934.0,4828.0,1594.0,3234.0,1054.0,294.0,760.0,3.9158340902210114,2.7040133779264215,1.8213745080230095
2016,"Hoteleria, Gastronomia y Turismo",Posgrado,Distancia,235.0,82.0,153.0,56.0,19.0,37.0,9.0,2.0,7.0,0.7536945812807881,0.37,0.4039408866995074
2016,"Hoteleria, Gastronomia y Turismo",Posgrado,Presencial,208.0,97.0,111.0,7.0,3.0,4.0,9.0,3.0,6.0,0.002172253860153819,0.0005245213742460005,0.0018982758958100941
2016,"Hoteleria, Gastronomia y Turismo",Pregrado,Distancia,923.0,283.0,640.0,453.0,193.0,260.0,39.0,11.0,28.0,0.32803690415171705,0.5803571428571429,0.1450538185545874
2016,"Hoteleria, Gastronomia y Turismo",Pregrado,Presencial,4589.0,1597.0,2992.0,1732.0,630.0,1102.0,583.0,156.0,427.0,13.297777777777778,10.699029126213592,7.097777777777778
2016,Informatica,Grado,Distancia,3441.0,2944.0,497.0,1239.0,1081.0,158.0,71.0,49.0,22.0,0.05369490060501297,0.09256004686584651,0.3180639585133967
2016,Informatica,Grado,Presencial,118369.0,99704.0,18665.0,25964.0,22021.0,3943.0,3739.0,3012.0,727.0,214.54022988505747,788.6,1146.0229885057472
2016,Informatica,Posgrado,Distancia,139.0,69.0,70.0,63.0,40.0,23.0,23.0,5.0,18.0,inf,inf,inf
2016,Informatica,Posgrado,Presencial,3425.0,2540.0,885.0,698.0,536.0,162.0,165.0,111.0,54.0,2.0774647887323945,0.9585798816568047,5.962441314553991
2016,Informatica,Pregrado,Distancia,979.0,742.0,237.0,355.0,275.0,80.0,53.0,42.0,11.0,0.0050487836053001575,0.00660883932259397,0.015806740232627497
2016,Informatica,Pregrado,Presencial,23346.0,19244.0,4102.0,8232.0,6744.0,1488.0,2423.0,2035.0,388.0,2.310985915492958,4.325581395348837,10.84169014084507
2016,Ingenieria,Grado,Distancia,243.0,181.0,62.0,86.0,69.0,17.0,19.0,10.0,9.0,0.14318706697459585,0.056105610561056105,0.418013856812933
2016,Ingenieria,Grado,Presencial,136763.0,106371.0,30392.0,30410.0,22866.0,7544.0,5089.0,3971.0,1118.0,10.253711201079621,5.706505295007564,35.88765182186235
2016,Ingenieria,Posgrado,Presencial,3675.0,2506.0,1169.0,939.0,611.0,328.0,477.0,330.0,147.0,0.3353413654618474,0.3042671614100185,0.7188755020080321
2016,Ingenieria,Pregrado,Presencial,6022.0,5553.0,469.0,2199.0,2027.0,172.0,982.0,809.0,173.0,15.633333333333333,12.285714285714286,185.1
2016,Juridicas,Grado,Distancia,34190.0,15107.0,19083.0,10204.0,4622.0,5582.0,1861.0,710.0,1151.0,13.630714285714285,12.056155507559396,10.790714285714285
2016,Juridicas,Grado,Presencial,184927.0,77293.0,107634.0,36849.0,15877.0,20972.0,11600.0,4625.0,6975.0,1764.4918032786886,inf,1267.0983606557377
2016,Juridicas,Posgrado,Distancia,40.0,14.0,26.0,24.0,8.0,16.0,1.0,0.0,1.0,0.00040414717174700387,0.001203550473897999,0.00021761770786377132
2016,Juridicas,Posgrado,Presencial,24777.0,10669.0,14108.0,4861.0,2226.0,2635.0,2076.0,970.0,1106.0,117.56666666666666,50.67307692307692,88.90833333333333
2016,Juridicas,Pregrado,Distancia,12374.0,6027.0,6347.0,5684.0,2750.0,2934.0,2004.0,979.0,1025.0,1.2212815085626323,3.053069719042664,1.159707523571291
2016,Juridicas,Pregrado,Presencial,11372.0,5464.0,5908.0,3965.0,1917.0,2048.0,6234.0,2809.0,3425.0,5.495813953488372,3.7304189435336976,5.082790697674419
2016,Naturales,Grado,Distancia,915.0,418.0,497.0,255.0,119.0,136.0,14.0,5.0,9.0,0.06868435599778884,0.07296137339055794,0.057766721945826424
2016,Naturales,Grado,Presencial,94035.0,42421.0,51614.0,18712.0,7839.0,10873.0,4426.0,2225.0,2201.0,22.305099394987035,9.008285004142502,18.332324978392393
2016,Naturales,Posgrado,Distancia,275.0,164.0,111.0,59.0,40.0,19.0,19.0,15.0,4.0,0.0037937045011791244,0.0024437299035369774,0.005605112956697085
2016,Naturales,Posgrado,Presencial,12294.0,5329.0,6965.0,2974.0,1355.0,1619.0,1581.0,713.0,868.0,6.431209602954755,4.861861861861862,4.9205909510618655
2016,Naturales,Pregrado,Distancia,569.0,358.0,211.0,202.0,141.0,61.0,47.0,20.0,27.0,0.13320707070707072,0.06681270536692223,0.22601010101010102
2016,Naturales,Pregrado,Presencial,9455.0,4759.0,4696.0,3259.0,1640.0,1619.0,1006.0,403.0,603.0,3.371141421392678,2.7722602739726026,3.4163675520459442
2016,Otros,Grado,Distancia,2383.0,1209.0,1174.0,937.0,468.0,469.0,85.0,51.0,34.0,0.03367660135968561,0.06981244417981543,0.03468058862339003
2016,Otros,Grado,Presencial,50212.0,28239.0,21973.0,18765.0,10336.0,8429.0,2558.0,1626.0,932.0,43.33925049309665,48.16571428571429,55.69822485207101
2016,Otros,Posgrado,Distancia,90.0,47.0,43.0,44.0,21.0,23.0,4.0,1.0,3.0,0.07226890756302522,0.09745762711864407,0.07899159663865546
2016,Otros,Posgrado,Presencial,2650.0,1529.0,1121.0,745.0,450.0,295.0,336.0,232.0,104.0,0.7736369910282954,0.7642487046632125,1.0552104899930987
2016,Otros,Pregrado,Distancia,5985.0,2943.0,3042.0,2834.0,1343.0,1491.0,407.0,219.0,188.0,0.3221092757306226,0.505938242280285,0.3116264294790343
2016,Otros,Pregrado,Presencial,6808.0,3341.0,3467.0,2415.0,1219.0,1196.0,751.0,341.0,410.0,19.47752808988764,11.611650485436893,18.769662921348313
2016,Psicologia,Grado,Distancia,2262.0,146.0,2116.0,595.0,26.0,569.0,248.0,18.0,230.0,0.7175313665649372,0.5302889095992545,0.049508307900983387
2016,Psicologia,Grado,Presencial,131060.0,25324.0,105736.0,30940.0,6585.0,24355.0,6892.0,912.0,5980.0,10.365258308009018,9.513671875,2.4825017155180866
2016,Psicologia,Posgrado,Distancia,685.0,141.0,544.0,228.0,37.0,191.0,143.0,17.0,126.0,0.0026852528284004975,0.005451068809041354,0.0006959938397140996
2016,Psicologia,Posgrado,Presencial,8511.0,1567.0,6944.0,1781.0,396.0,1385.0,487.0,97.0,390.0,64.29629629629629,21.307692307692307,14.50925925925926
2016,Psicologia,Pregrado,Distancia,5.0,2.0,3.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0002815579540122008,0.0009230769230769231,0.00018770530267480057
2016,Psicologia,Pregrado,Presencial,3780.0,553.0,3227.0,1280.0,178.0,1102.0,614.0,85.0,529.0,1.6772349272349272,1.8741496598639455,0.2874220374220374
2016,Salud,Grado,Distancia,5431.0,1328.0,4103.0,1994.0,469.0,1525.0,914.0,203.0,711.0,0.3133256968308515,0.3200419727177335,0.10141275295914472
2016,Salud,Grado,Presencial,264930.0,70751.0,194179.0,69110.0,18331.0,50779.0,15096.0,3920.0,11176.0,14.028247363097819,9.90423249463624,5.111327842797284
2016,Salud,Posgrado,Distancia,275.0,114.0,161.0,54.0,12.0,42.0,18.0,8.0,10.0,0.0027385143984623495,0.0029702970297029703,0.0019390723069857632
2016,Salud,Posgrado,Presencial,27556.0,10023.0,17533.0,7023.0,2496.0,4527.0,4517.0,1794.0,2723.0,278.3015873015873,282.9375,159.0952380952381
2016,Salud,Pregrado,Distancia,1761.0,462.0,1299.0,418.0,112.0,306.0,162.0,36.0,126.0,0.18167832167832168,0.12949640287769784,0.06461538461538462
2016,Salud,Pregrado,Presencial,20679.0,3985.0,16694.0,7276.0,1390.0,5886.0,6594.0,1317.0,5277.0,7.217466493731085,4.389261744966443,1.722870730652832
2016,Sociales,Grado,Distancia,9665.0,3614.0,6051.0,3612.0,1444.0,2168.0,287.0,106.0,181.0,6.3627760252365935,5.558974358974359,3.800210304942166
2016,Sociales,Grado,Presencial,80122.0,34848.0,45274.0,19662.0,8947.0,10715.0,3452.0,1309.0,2143.0,4.5620717452640065,3.203288490284006,3.5114873035066507
2016,Sociales,Posgrado,Distancia,2000.0,778.0,1222.0,515.0,225.0,290.0,168.0,58.0,110.0,0.01144451936764816,0.009957423430847412,0.007286281561399565
2016,Sociales,Posgrado,Presencial,21131.0,8103.0,13028.0,4121.0,1758.0,2363.0,1326.0,519.0,807.0,66.13197969543147,19.52892561983471,41.131979695431475
2016,Sociales,Pregrado,Distancia,2058.0,729.0,1329.0,1022.0,426.0,596.0,228.0,66.0,162.0,0.12744533947065592,0.26255506607929513,0.06990794016110471
2016,Sociales,Pregrado,Presencial,3420.0,1287.0,2133.0,1451.0,524.0,927.0,1133.0,380.0,753.0,4.416149068322981,10.076086956521738,2.6645962732919255
2017,Arquitectura y Urbanismo,Grado,Presencial,62378.0,31086.0,31292.0,10939.0,5637.0,5302.0,3918.0,1667.0,2251.0,7.1573650503202195,4.978403755868545,7.1102470265324795
2017,Arquitectura y Urbanismo,Posgrado,Presencial,2184.0,860.0,1324.0,426.0,172.0,254.0,65.0,29.0,36.0,0.5482401656314699,0.23431734317343172,0.35610766045548653
2017,Arquitectura y Urbanismo,Pregrado,Presencial,0.0,0.0,0.0,0.0,0.0,0.0,1950.0,829.0,1121.0,0.0,0.0,0.0
2017,Artes,Grado,Distancia,599.0,160.0,439.0,197.0,51.0,146.0,35.0,9.0,26.0,0.09821029082774049,0.12006578947368421,0.035794183445190156
2017,Artes,Grado,Presencial,57435.0,24354.0,33081.0,14389.0,6474.0,7915.0,1572.0,491.0,1081.0,30.945743685687557,24.353846153846153,22.78203928905519
2017,Artes,Posgrado,Presencial,2162.0,658.0,1504.0,419.0,106.0,313.0,94.0,37.0,57.0,30.08,20.866666666666667,13.16
2017,Artes,Pregrado,Distancia,459.0,301.0,158.0,171.0,116.0,55.0,6.0,4.0,2.0,0.008082254846795232,0.012850467289719626,0.015397207018261803
2017,Artes,Pregrado,Presencial,5468.0,2332.0,3136.0,2973.0,1099.0,1874.0,862.0,278.0,584.0,1.1516709511568124,3.0080256821829856,0.8564083731178846
2017,Comunicacion,Grado,Distancia,3918.0,1774.0,2144.0,1826.0,900.0,926.0,141.0,48.0,93.0,1.0103675777568333,1.1265206812652069,0.8360037700282752
2017,Comunicacion,Grado,Presencial,86015.0,30887.0,55128.0,20750.0,7901.0,12849.0,4118.0,1345.0,2773.0,1080.9411764705883,755.8235294117648,605.6274509803922
2017,Comunicacion,Posgrado,Distancia,141.0,34.0,107.0,78.0,13.0,65.0,11.0,2.0,9.0,0.29155313351498635,1.3,0.09264305177111716
2017,Comunicacion,Posgrado,Presencial,6173.0,1890.0,4283.0,1332.0,444.0,888.0,375.0,121.0,254.0,inf,inf,inf
2017,Comunicacion,Pregrado,Distancia,2162.0,863.0,1299.0,1057.0,474.0,583.0,260.0,87.0,173.0,1.0552396425670187,2.089605734767025,0.7010560519902518
2017,Comunicacion,Pregrado,Presencial,5393.0,1578.0,3815.0,1406.0,428.0,978.0,711.0,193.0,518.0,0.36357571714476317,0.36670416197975253,0.15038597160011435
2017,Diseño,Grado,Presencial,41802.0,14932.0,26870.0,9876.0,3834.0,6042.0,2561.0,707.0,1854.0,62.0554272517321,73.6829268292683,34.48498845265589
2017,Diseño,Posgrado,Presencial,640.0,233.0,407.0,166.0,62.0,104.0,43.0,21.0,22.0,1.0626631853785902,0.5842696629213483,0.608355091383812
2017,Diseño,Pregrado,Distancia,476.0,271.0,205.0,159.0,91.0,68.0,15.0,8.0,7.0,0.04872830995959116,0.04461942257217848,0.06441644877584977
2017,Diseño,Pregrado,Presencial,3858.0,1156.0,2702.0,1130.0,354.0,776.0,526.0,123.0,403.0,4.29570747217806,2.8115942028985508,1.837837837837838
2017,Economicas,Grado,Distancia,32508.0,14807.0,17701.0,11343.0,5375.0,5968.0,772.0,312.0,460.0,2.154454722492697,2.8058298072402446,1.8022151898734178
2017,Economicas,Grado,Presencial,258397.0,120935.0,137462.0,52945.0,26160.0,26785.0,12604.0,5748.0,6856.0,277.7010101010101,109.3265306122449,244.31313131313132
2017,Economicas,Posgrado,Distancia,801.0,505.0,296.0,491.0,293.0,198.0,27.0,12.0,15.0,0.6727272727272727,1.2857142857142858,1.1477272727272727
2017,Economicas,Posgrado,Presencial,22119.0,13202.0,8917.0,5737.0,3491.0,2246.0,2090.0,1292.0,798.0,9.192783505154638,7.99288256227758,13.610309278350515
2017,Economicas,Pregrado,Distancia,3500.0,1358.0,2142.0,1737.0,706.0,1031.0,261.0,86.0,175.0,0.02138855881853675,0.049864577287676536,0.013560066701948136
2017,Economicas,Pregrado,Presencial,7864.0,4229.0,3635.0,2437.0,1426.0,1011.0,1860.0,944.0,916.0,1.4860997547015535,2.3135011441647597,1.7289452166802943
2017,Educacion,Grado,Distancia,18584.0,2915.0,15669.0,7086.0,1208.0,5878.0,808.0,128.0,680.0,22.480631276901004,29.39,4.182209469153515
2017,Educacion,Grado,Presencial,116701.0,32028.0,84673.0,32670.0,9590.0,23080.0,5899.0,1478.0,4421.0,4.148806898917145,3.7473615846728365,1.5693076583860062
2017,Educacion,Posgrado,Distancia,3244.0,714.0,2530.0,1374.0,312.0,1062.0,567.0,106.0,461.0,1.0702199661590523,0.885,0.3020304568527919
2017,Educacion,Posgrado,Presencial,11862.0,3387.0,8475.0,2352.0,679.0,1673.0,875.0,274.0,601.0,0.40878834651746093,0.41206896551724137,0.16337063476750915
2017,Educacion,Pregrado,Distancia,272.0,78.0,194.0,0.0,0.0,0.0,21.0,7.0,14.0,0.9023255813953488,0.0,0.3627906976744186
2017,Educacion,Pregrado,Presencial,3337.0,671.0,2666.0,714.0,91.0,623.0,548.0,134.0,414.0,18.51388888888889,9.88888888888889,4.659722222222222
2017,Exactas,Grado,Distancia,142.0,36.0,106.0,51.0,15.0,36.0,14.0,4.0,10.0,0.17696160267111852,0.1422924901185771,0.06010016694490818
2017,Exactas,Grado,Presencial,18418.0,9497.0,8921.0,4456.0,2160.0,2296.0,644.0,382.0,262.0,57.55483870967742,27.333333333333332,61.270967741935486
2017,Exactas,Posgrado,Presencial,3033.0,1447.0,1586.0,407.0,211.0,196.0,366.0,179.0,187.0,0.013330979818611258,0.008100177707980329,0.01216262786729539
2017,Exactas,Pregrado,Presencial,1250.0,459.0,791.0,434.0,164.0,270.0,74.0,39.0,35.0,0.22567760342368046,0.31141868512110726,0.13095577746077033
2017,"Hoteleria, Gastronomia y Turismo",Grado,Distancia,2427.0,705.0,1722.0,824.0,256.0,568.0,72.0,17.0,55.0,0.3126929362629381,0.30358097274184925,0.12801888505538406
2017,"Hoteleria, Gastronomia y Turismo",Grado,Presencial,18241.0,5746.0,12495.0,5117.0,1764.0,3353.0,861.0,207.0,654.0,1.475555030703826,1.9631147540983607,0.6785545583372697
2017,"Hoteleria, Gastronomia y Turismo",Posgrado,Distancia,300.0,109.0,191.0,42.0,15.0,27.0,4.0,2.0,2.0,2.448717948717949,0.7714285714285715,1.3974358974358974
2017,"Hoteleria, Gastronomia y Turismo",Posgrado,Presencial,179.0,77.0,102.0,23.0,10.0,13.0,14.0,5.0,9.0,inf,inf,inf
2017,"Hoteleria, Gastronomia y Turismo",Pregrado,Distancia,830.0,245.0,585.0,387.0,169.0,218.0,35.0,5.0,30.0,0.6290322580645161,0.2982216142270862,0.26344086021505375
2017,"Hoteleria, Gastronomia y Turismo",Pregrado,Presencial,4680.0,1559.0,3121.0,1876.0,644.0,1232.0,536.0,149.0,387.0,0.02173277254749039,0.04483750045492594,0.010855941173193695
2017,Informatica,Grado,Distancia,3628.0,3156.0,472.0,1519.0,1322.0,197.0,35.0,30.0,5.0,0.026593047495633557,0.054691837867851194,0.17781283452588878
2017,Informatica,Grado,Presencial,122057.0,103046.0,19011.0,27270.0,23310.0,3960.0,3833.0,3165.0,668.0,10.00052603892688,6.723259762308999,54.20620725933719
2017,Informatica,Posgrado,Distancia,99.0,55.0,44.0,19.0,9.0,10.0,0.0,0.0,0.0,0.0049299719887955186,0.003334444814938313,0.0061624649859943975
2017,Informatica,Posgrado,Presencial,3523.0,2568.0,955.0,577.0,433.0,144.0,144.0,108.0,36.0,0.03314936304627026,0.01660899653979239,0.08913881078829533
2017,Informatica,Pregrado,Distancia,795.0,603.0,192.0,257.0,199.0,58.0,47.0,37.0,10.0,0.00428236868517899,0.005914746073832348,0.013449314151890265
2017,Informatica,Pregrado,Presencial,17434.0,14866.0,2568.0,6548.0,5587.0,961.0,1665.0,1381.0,284.0,69.4054054054054,56.529411764705884,401.7837837837838
2017,Ingenieria,Grado,Distancia,225.0,165.0,60.0,44.0,31.0,13.0,26.0,17.0,9.0,0.011135857461024499,0.006629270780214177,0.030623608017817373
2017,Ingenieria,Grado,Presencial,141872.0,109791.0,32081.0,29598.0,22554.0,7044.0,5749.0,4422.0,1327.0,3.2074585082983402,1.2849325063845312,10.976904619076185
2017,Ingenieria,Posgrado,Presencial,3120.0,2132.0,988.0,741.0,506.0,235.0,317.0,215.0,102.0,0.2608236536430834,0.15171078114912848,0.5628299894403379
2017,Ingenieria,Pregrado,Presencial,3442.0,3204.0,238.0,1263.0,1170.0,93.0,730.0,595.0,135.0,2.0517241379310347,7.153846153846154,27.620689655172413
2017,Juridicas,Grado,Distancia,36261.0,15877.0,20384.0,13102.0,5967.0,7135.0,1819.0,647.0,1172.0,0.2305204351661276,0.43623135240890193,0.1795512632031303
2017,Juridicas,Grado,Presencial,185233.0,77202.0,108031.0,37759.0,16274.0,21485.0,11230.0,4570.0,6660.0,1521.5633802816901,795.7407407407408,1087.3521126760563
2017,Juridicas,Posgrado,Distancia,124.0,49.0,75.0,83.0,32.0,51.0,2.0,0.0,2.0,0.007167431192660551,0.021573604060913704,0.004682721712538226
2017,Juridicas,Posgrado,Presencial,22451.0,9810.0,12641.0,5493.0,2434.0,3059.0,1757.0,793.0,964.0,19.938485804416406,14.227906976744187,15.473186119873818
2017,Juridicas,Pregrado,Distancia,13644.0,6542.0,7102.0,7133.0,3448.0,3685.0,2450.0,1214.0,1236.0,0.7831936479929422,1.1255345143555284,0.7214380238200264
2017,Juridicas,Pregrado,Presencial,9337.0,4295.0,5042.0,3185.0,1464.0,1721.0,4331.0,1802.0,2529.0,8.198373983739838,6.2355072463768115,6.983739837398374
2017,Naturales,Grado,Distancia,863.0,389.0,474.0,415.0,193.0,222.0,15.0,5.0,10.0,0.06635867282654347,0.15112321307011573,0.054458910821783564
2017,Naturales,Grado,Presencial,87232.0,39524.0,47708.0,16967.0,7384.0,9583.0,3960.0,2013.0,1947.0,69.74853801169591,39.114285714285714,57.78362573099415
2017,Naturales,Posgrado,Distancia,215.0,125.0,90.0,92.0,49.0,43.0,14.0,7.0,7.0,inf,inf,inf
2017,Naturales,Posgrado,Presencial,11196.0,4866.0,6330.0,2569.0,1237.0,1332.0,1407.0,596.0,811.0,5.475778546712803,3.055045871559633,4.209342560553633
2017,Naturales,Pregrado,Distancia,407.0,249.0,158.0,134.0,82.0,52.0,22.0,12.0,10.0,0.2140921409214092,0.12380952380952381,0.33739837398373984
2017,Naturales,Pregrado,Presencial,3419.0,1685.0,1734.0,969.0,545.0,424.0,323.0,137.0,186.0,0.05595533899125496,0.036729036729036726,0.05437413275678467
2017,Otros,Grado,Distancia,6616.0,3713.0,2903.0,3152.0,1707.0,1445.0,327.0,203.0,124.0,1.0684578579315422,2.3884297520661155,1.3665807876334193
2017,Otros,Grado,Presencial,61338.0,31117.0,30221.0,20479.0,10207.0,10272.0,3493.0,1627.0,1866.0,14.43908265647396,10.677754677754677,14.86717630195891
2017,Otros,Posgrado,Distancia,2876.0,748.0,2128.0,1606.0,377.0,1229.0,999.0,156.0,843.0,0.3272839126422639,0.5127242386316229,0.1150415256844048
2017,Otros,Posgrado,Presencial,6529.0,2925.0,3604.0,2371.0,1073.0,1298.0,525.0,318.0,207.0,2.6002886002886,1.9004392386530016,2.1103896103896105
2017,Otros,Pregrado,Distancia,11901.0,5992.0,5909.0,5848.0,3100.0,2748.0,713.0,315.0,398.0,0.5364990012711095,0.6995926680244399,0.5440348647176321
2017,Otros,Pregrado,Presencial,62789.0,27880.0,34909.0,24681.0,11191.0,13490.0,12638.0,4897.0,7741.0,1203.7586206896551,1226.3636363636363,961.3793103448276
2017,Psicologia,Grado,Distancia,2311.0,132.0,2179.0,681.0,28.0,653.0,311.0,25.0,286.0,13.206060606060607,6.339805825242719,0.8
2017,Psicologia,Grado,Presencial,138007.0,26582.0,111425.0,32801.0,6901.0,25900.0,6493.0,941.0,5552.0,36.71334431630972,16.27906976744186,8.75848434925865
2017,Psicologia,Posgrado,Distancia,598.0,138.0,460.0,168.0,36.0,132.0,31.0,6.0,25.0,0.5502392344497608,0.4258064516129032,0.16507177033492823
2017,Psicologia,Posgrado,Presencial,8983.0,1820.0,7163.0,2632.0,470.0,2162.0,450.0,95.0,355.0,9.363398692810458,9.161016949152541,2.3790849673202614
2017,Psicologia,Pregrado,Distancia,269.0,48.0,221.0,55.0,10.0,45.0,2.0,0.0,2.0,0.0023232344469440534,0.0020720139976056727,0.0005045939070285726
2017,Psicologia,Pregrado,Presencial,1812.0,276.0,1536.0,109.0,11.0,98.0,331.0,42.0,289.0,1.5753846153846154,0.98,0.28307692307692306
2017,Salud,Grado,Distancia,6502.0,1542.0,4960.0,2470.0,584.0,1886.0,1566.0,330.0,1236.0,0.9661082976236852,1.4711388455538221,0.300350603817686
2017,Salud,Grado,Presencial,297008.0,80660.0,216348.0,82486.0,22782.0,59704.0,15267.0,4025.0,11242.0,75.67261280167891,56.11278195488722,28.212661769849596
2017,Salud,Posgrado,Distancia,285.0,134.0,151.0,108.0,42.0,66.0,14.0,4.0,10.0,0.14833005893909626,0.16136919315403422,0.13163064833005894
2017,Salud,Posgrado,Presencial,26247.0,9453.0,16794.0,7712.0,2897.0,4815.0,4092.0,1507.0,2585.0,0.5423017308189099,0.6964130749204512,0.3052505812451563
2017,Salud,Pregrado,Distancia,331.0,88.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6090225563909775,0.0,0.22055137844611528
2017,Salud,Pregrado,Presencial,7215.0,1523.0,5692.0,1744.0,356.0,1388.0,4307.0,851.0,3456.0,2.8617395676219206,2.5099457504520797,0.7657114127702364
2017,Sociales,Grado,Distancia,10229.0,3656.0,6573.0,3732.0,1334.0,2398.0,481.0,156.0,325.0,13.305668016194332,15.776315789473685,7.40080971659919
2017,Sociales,Grado,Presencial,79187.0,34811.0,44376.0,18888.0,8705.0,10183.0,3241.0,1219.0,2022.0,22.46886075949367,13.54122340425532,17.625822784810126
2017,Sociales,Posgrado,Distancia,1648.0,749.0,899.0,501.0,231.0,270.0,122.0,48.0,74.0,0.004631657040994544,0.00592703165473943,0.0038588555324859993
2017,Sociales,Posgrado,Presencial,18613.0,7348.0,11265.0,4176.0,1754.0,2422.0,1177.0,453.0,724.0,204.8181818181818,44.03636363636364,133.6
2017,Sociales,Pregrado,Distancia,2274.0,800.0,1474.0,1511.0,576.0,935.0,77.0,27.0,50.0,0.09179225308257566,0.19527986633249791,0.04981940465811434
2017,Sociales,Pregrado,Presencial,1871.0,736.0,1135.0,980.0,312.0,668.0,593.0,192.0,401.0,0.6556903523974581,1.029275808936826,0.42518775274407855
